,Anfu_Zhou,Hongman_Wang,Xiangling_Fu,Yang_Liu_0024,Pengfei_Wang_0009,Si-Ya_Xu,Wenjing_Li_0001,Chen_Liu_0011,Xiaomin_Zhu_0002,Yawen_Wang,Pei_Zhang_0003,Jianfeng_Guan,Qi_Qi_0001,Qiwei_Shen,Chuan_Shi,Yongping_Xiong,Haihong_E,Fanqin_Zhou,Shuzhuang_Zhang,Hongliang_Liang,Linmei_Hu,Yanhua_Yu,Yan_Shi_0002,Haifeng_Sun,Yuhong_Li,Dong_Zhao_0001,Tiemeng_Li,Feng_Qi_0004,Rongfeng_Li,Jincui_Yang,Ao_Xiong,Li_Wang_0039,Bin_Wu_0001,Zhili_Wang,Ding_Xiao,Yingxia_Shao,Rongheng_Lin,Kun_Niu,Xirong_Que,Dahai_Jin,Guangwei_Zhang,Yuan_Dong,Shangguang_Wang,Xiangang_Qin,Xin_Li_0041,Bo_Hu_0003,Wenhua_Shao,Junping_Du,Meilian_Lu,Wenbin_Yao,Zhaowen_Lin,Liutong_Xu,Jinglin_Li,Shao-Yong_Guo,Yidong_Cui,Yanlei_Shang,Xuejing_Kang,Sujie_Shao,Anlong_Ming,Bai_Wang_0001,Hui_Gao_0001,Fangchun_Yang,Dongliang_Xie,Xiangwu_Meng,Jingling_Zhao,Pengrui_Duan,Wendong_Wang,Shao-Zhang_Niu,Yan_Sun_0004,Yuyu_Yuan,Wenan_Zhou,Xiang_Cheng_0003,Songwei_Pei,Xiaoyuan_Fu,Jianxin_Liao,Tong_Xu_0002,Fang_Zhao_0003,Chong_Gao,Hai_Huang_0001,Xiaofeng_Du,Kun_Xie_0003,Yunzhan_Gong,Yang_Zhang_0015,Changqiao_Xu,Qiang_Fu_0004,Wenming_Guo,Haoyu_Wang_0001,Hongwei_Jia,Meina_Song,Lei_Feng_0001,Yuchao_Zhang,Zhengqiu_Yang,Xiangyang_Gong,Hua_Zou,Danfeng_Yan,Xiuqin_Lin,Quan_Yuan_0004,MeiYu_Liang,Jingyu_Wang_0001,Xingquan_Zuo,Lanlan_Rui,Lejian_Zhang,Zhongbao_Zhang,Xiaoru_Wang,Zhonghong_Ou,Wen-Jun_Hou,Lirong_Qiu,Qibo_Sun,Hongbo_Wang_0001,Ying_Wang_0002,Mengshi_Qi,Xuesong_Qiu_0001,Hong_Luo_0001,Xianlin_Zhang,Huiyuan_Fu,Feifei_Kou,Budan_Wu,Jinpeng_Chen,Jiapeng_Xiu,Kai_Shuang,Yonghao_Gu,Xiaolong_Zheng_0002,Shujie_Yang,Xiao-hong_Huang,Zhipeng_Gao,Yuanyuan_Zuo
Xiangang_Qin,0.9525426,0.92771643,0.95726424,0.8822634,0.9574513,0.9007257,0.92469436,0.93567544,0.9311943,0.95524186,0.9306561,0.9356178,0.93180615,0.8315784,0.8516166,0.94244945,0.95854557,0.90994734,0.94337523,0.0,0.9496269,0.8965037,0.9321272,0.9299667,0.8848617,0.9217953,0.91029274,0.9159411,0.7762774,0.9297081,0.917741,0.93428916,0.95101166,0.94251823,0.9569187,0.94441026,0.9502391,0.9493305,0.93871915,0.9396164,0.77354616,0.9178141,0.9542866,1.0,0.9009316,0.9217632,0.92150074,0.9419976,0.92810625,0.0,0.93842465,0.0,0.79461586,0.92709565,0.85524565,0.9405246,0.91200304,0.8871349,0.932729,0.95288646,0.90280193,0.8750142,0.9453821,0.7816302,0.9470623,0.9378935,0.951812,0.8655716,0.9606199,0.7657174,0.93694085,0.9397476,0.9044215,0.91308033,0.9439217,0.92719054,0.93270576,0.855444,0.9190822,0.90025365,0.9107968,0.93584895,0.94922626,0.9326961,0.9191239,0.939725,0.95583344,0.85006243,0.9590806,0.9061206,0.0,0.9418467,0.9394088,0.0,0.5968849,0.9387268,0.9311116,0.9472652,0.94097507,0.9377578,0.9314578,0.91164315,0.93632084,0.89033246,0.9612949,0.9703692,0.94350666,0.9548685,0.94059944,0.9225946,0.9379746,0.92996454,0.9500942,0.71446955,0.9435298,0.94449353,0.9381305,0.9142871,0.9398881,0.77958643,0.9126689,0.9421216,0.9209174,0.8425133,0.9368869,0.871616
Xin_Li_0041,0.9687504,0.9376509,0.94872195,0.9623032,0.9198137,0.97973186,0.98102504,0.95353717,0.97247463,0.9486865,0.9672554,0.97425896,0.9155941,0.8825579,0.8154652,0.96549755,0.9535579,0.9786826,0.9550615,0.0,0.924702,0.9205379,0.96717274,0.95370644,0.9005264,0.9124796,0.92165136,0.89272887,0.81985486,0.9514967,0.9711779,0.97372556,0.9570502,0.96451294,0.9374947,0.9565492,0.9610822,0.94756985,0.9762239,0.9345576,0.77928805,0.9149456,0.96625423,0.9009316,0.9999999,0.97628653,0.9374231,0.953178,0.9681508,0.0,0.961355,0.0,0.8035032,0.9784907,0.86986554,0.9708151,0.9459895,0.9631243,0.9408654,0.9603208,0.9692927,0.8780066,0.97331595,0.8114878,0.9534282,0.9622668,0.9721255,0.9294808,0.96076846,0.8042882,0.9754609,0.95202583,0.92311066,0.9551272,0.97624266,0.95994896,0.96049577,0.8693234,0.9689215,0.91667396,0.96232206,0.9272678,0.9491526,0.9771639,0.8873763,0.9552094,0.9105446,0.88120496,0.96431875,0.97709733,0.0,0.952953,0.9786792,0.0,0.553444,0.9404119,0.9660847,0.93325555,0.9769237,0.9470072,0.9772043,0.9528077,0.96493673,0.90908676,0.966626,0.93199146,0.9309531,0.9557107,0.97149664,0.9806781,0.9286068,0.981491,0.9653754,0.684768,0.9405549,0.936926,0.94541574,0.8549807,0.95159966,0.71804935,0.95804954,0.9671912,0.97238976,0.8682759,0.96955436,0.8996534
Bo_Hu_0003,0.9776367,0.94984245,0.95552915,0.9777426,0.93229276,0.9811533,0.9901932,0.9593095,0.98136353,0.9588753,0.97117597,0.98362625,0.92089045,0.8935556,0.8353857,0.9799067,0.9634642,0.9896089,0.96555746,0.0,0.936033,0.9319483,0.98070633,0.95635283,0.9153366,0.92207557,0.92622286,0.9044564,0.82757413,0.95899034,0.9817173,0.9882434,0.9624873,0.9713155,0.9487667,0.9621748,0.9681489,0.9559547,0.98379165,0.9447814,0.79269254,0.92696893,0.97614837,0.9217632,0.97628653,1.0,0.9478926,0.96230924,0.97044307,0.0,0.96733856,0.0,0.8187655,0.9839983,0.8800345,0.9818258,0.94763154,0.9679073,0.94562966,0.96595424,0.98152995,0.8876682,0.9826746,0.82775176,0.96654195,0.9714912,0.9824611,0.9266122,0.96845055,0.7970062,0.9844163,0.9596339,0.9358387,0.9549439,0.98136866,0.9703172,0.969147,0.88032275,0.9772446,0.9210131,0.9668923,0.93910885,0.9584503,0.9851593,0.89993364,0.95991653,0.92556196,0.89165086,0.9728065,0.98808295,0.0,0.9617898,0.9851096,0.0,0.5537619,0.9487263,0.97176516,0.93249345,0.979805,0.9593454,0.9834928,0.95298815,0.9676787,0.9178399,0.9772484,0.94220436,0.938157,0.9674706,0.9745441,0.99331695,0.9326113,0.9879945,0.9712336,0.6854246,0.9442534,0.9371271,0.9508268,0.884279,0.96065694,0.7352401,0.95900524,0.97594887,0.9782954,0.88089937,0.97664285,0.9038887
Wenhua_Shao,0.96338946,0.94561195,0.9611823,0.9128707,0.947684,0.9401397,0.9536911,0.953314,0.9544795,0.96595794,0.94895816,0.9432255,0.9337857,0.88473046,0.84288096,0.95289785,0.96490204,0.94797504,0.9448846,0.0,0.9426337,0.93837065,0.9395343,0.94951916,0.88730836,0.9449217,0.9332865,0.92254436,0.845134,0.95794684,0.9475026,0.95446044,0.9572843,0.96549153,0.9619128,0.96028197,0.95849556,0.9611413,0.9485944,0.9587514,0.7923414,0.92730206,0.9587142,0.92150074,0.9374231,0.9478926,0.99999994,0.96592116,0.94824237,0.0,0.95153254,0.0,0.82085216,0.95181215,0.87571126,0.9566742,0.95781326,0.92461264,0.9690015,0.9561697,0.95112306,0.9071072,0.96049875,0.828935,0.9580938,0.9492617,0.96357894,0.9185409,0.96589077,0.81213456,0.95366114,0.9513773,0.9384164,0.9348289,0.96411335,0.95402616,0.98742676,0.8996135,0.9593993,0.928073,0.92657006,0.95520025,0.9538709,0.9482195,0.931468,0.9580741,0.9200007,0.8775036,0.9660276,0.9441453,0.0,0.9561479,0.9558873,0.0,0.5594579,0.93901414,0.9585183,0.9463745,0.9622119,0.9609764,0.9532408,0.91828525,0.9462921,0.9281284,0.9622075,0.9533678,0.9409291,0.9574222,0.9477575,0.9555369,0.9472,0.9570966,0.9626992,0.72945786,0.96599174,0.9335605,0.94517434,0.87927973,0.9525142,0.71985584,0.94545317,0.95938957,0.9593489,0.89263034,0.9615556,0.9140008
Junping_Du,0.97319543,0.9681376,0.98496765,0.92989516,0.9703267,0.95884657,0.97089505,0.97938436,0.9769377,0.98717815,0.9689321,0.96313477,0.9590108,0.90965235,0.8689626,0.96676826,0.98784655,0.9615737,0.96980786,0.0,0.9737916,0.96756846,0.9495723,0.9680825,0.91636074,0.96629477,0.948593,0.9216728,0.860974,0.9806061,0.97042316,0.9749608,0.98696434,0.9878176,0.983723,0.987848,0.98483735,0.9829676,0.968895,0.9765684,0.80968946,0.93720454,0.97703934,0.9419976,0.953178,0.96230924,0.96592116,1.0,0.9706948,0.0,0.96599483,0.0,0.84668136,0.97037315,0.91245186,0.9767873,0.98198265,0.9413032,0.98571,0.98442626,0.9654337,0.90645754,0.978605,0.8523052,0.97975737,0.9660189,0.9865207,0.9408935,0.9854117,0.81301033,0.9745233,0.9798162,0.94829917,0.9541977,0.98413175,0.9773666,0.98026115,0.9086054,0.9809849,0.95059925,0.945647,0.9759585,0.9728658,0.96741647,0.9484775,0.9811518,0.93714595,0.9152273,0.9885379,0.95734787,0.0,0.98321766,0.97532916,0.0,0.5562663,0.976127,0.9729308,0.9795743,0.9815904,0.9812243,0.974543,0.9299296,0.97411335,0.9553141,0.97489357,0.974687,0.9736809,0.9780713,0.9644388,0.97365546,0.9726608,0.97732216,0.9810443,0.73314637,0.9799762,0.9743085,0.97234213,0.89245856,0.9805472,0.7429625,0.9667569,0.969715,0.9804821,0.91277003,0.9846226,0.93648535
Meilian_Lu,0.9715735,0.94093055,0.9700669,0.9457035,0.9539819,0.9744903,0.97952527,0.96399623,0.980945,0.9656535,0.9729646,0.9788863,0.9275327,0.88358414,0.8332506,0.970935,0.97317314,0.9740087,0.97347605,0.0,0.962021,0.93489814,0.9633038,0.95208496,0.89766747,0.9306967,0.93487096,0.9026549,0.8263745,0.9675466,0.97166437,0.9791293,0.98095673,0.97639334,0.95679426,0.97168475,0.97503906,0.97200274,0.9793651,0.9513014,0.7956544,0.92750084,0.97965664,0.92810625,0.9681508,0.97044307,0.94824237,0.9706948,1.0,0.0,0.9678102,0.0,0.8057366,0.9776195,0.88887084,0.9804388,0.955378,0.9574915,0.9530443,0.98086774,0.9640792,0.8666951,0.9760751,0.82605624,0.9695608,0.9677755,0.9801696,0.9396445,0.9741734,0.7818741,0.982059,0.9703306,0.92785597,0.9611907,0.9843922,0.9741393,0.9660563,0.87320876,0.9753245,0.93340313,0.9556229,0.9468216,0.961873,0.98227566,0.9053964,0.9673838,0.9312184,0.88011134,0.9799317,0.9726804,0.0,0.96577924,0.9800762,0.0,0.5721985,0.96774167,0.971698,0.9589894,0.983559,0.96104246,0.981014,0.9431575,0.9737204,0.91948736,0.9725618,0.9555136,0.957615,0.977841,0.9760147,0.9766528,0.9479659,0.9830888,0.9760006,0.69419634,0.9561753,0.96097654,0.9587475,0.8633858,0.9640213,0.76052785,0.96920437,0.9684984,0.97767484,0.88190955,0.98104805,0.9139546
Wenbin_Yao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zhaowen_Lin,0.9763003,0.9537457,0.966744,0.9418036,0.94528383,0.96687406,0.9789291,0.9736184,0.9744917,0.97161186,0.9747916,0.97212696,0.9326176,0.88483125,0.8397197,0.9765249,0.9694047,0.9679298,0.96787924,0.0,0.9502545,0.9274437,0.9638294,0.9618702,0.91683894,0.93571526,0.93746823,0.91887695,0.8221889,0.9642913,0.9707922,0.9700441,0.9710515,0.9743839,0.95480305,0.96595204,0.9814744,0.9656627,0.9843359,0.9616162,0.7810295,0.9316317,0.9798103,0.93842465,0.961355,0.96733856,0.95153254,0.96599483,0.9678102,0.0,0.99999994,0.0,0.80865705,0.9775805,0.87638783,0.97525644,0.9453761,0.95181185,0.9508352,0.973948,0.9537814,0.89248496,0.9789304,0.8235494,0.9808151,0.9708913,0.9811946,0.9311137,0.9830138,0.820479,0.9764288,0.96076536,0.94057244,0.9504852,0.9806413,0.96188563,0.9650022,0.8820734,0.96027094,0.92895305,0.9686612,0.953654,0.97915226,0.9755127,0.9127129,0.96613353,0.9491938,0.8868379,0.97902894,0.9660381,0.0,0.9740573,0.9858773,0.0,0.5651184,0.9592355,0.9697681,0.9544352,0.981133,0.95947915,0.97433925,0.9570966,0.9619699,0.91931987,0.98057234,0.96101135,0.95228696,0.97561127,0.973911,0.97243756,0.9395723,0.97973996,0.9811668,0.7137501,0.95931965,0.95181215,0.9702409,0.88964987,0.96835876,0.7618938,0.9594862,0.9732214,0.97048706,0.8812024,0.9770869,0.9046268
Liutong_Xu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jinglin_Li,0.8173133,0.8258157,0.8299078,0.79268676,0.82509065,0.8153399,0.81531507,0.8315209,0.8381401,0.8476019,0.8196139,0.8148386,0.8023227,0.79880846,0.74506193,0.8216069,0.84268016,0.81385845,0.8167919,0.0,0.8229844,0.83467394,0.80168974,0.8597654,0.7646068,0.823888,0.8030829,0.7675484,0.71747977,0.82684726,0.82613295,0.8185128,0.82872915,0.83763725,0.8428191,0.839952,0.8341963,0.8352139,0.8068803,0.82679486,0.720421,0.81811047,0.8193536,0.79461586,0.8035032,0.8187655,0.82085216,0.84668136,0.8057366,0.0,0.80865705,0.0,1.0,0.82596844,0.81134707,0.8236998,0.854265,0.8027631,0.83201516,0.8273407,0.81507665,0.7815201,0.8347739,0.77870727,0.83707434,0.8125781,0.83644086,0.82359695,0.8348794,0.7105531,0.8206366,0.83434755,0.80984163,0.82082593,0.83758414,0.83839726,0.8345059,0.78315115,0.83394635,0.8040842,0.8031953,0.83847946,0.82592386,0.81451595,0.81616676,0.8461466,0.79184484,0.7780666,0.8406171,0.803244,0.0,0.8377341,0.81959677,0.0,0.4458768,0.8396367,0.81462324,0.80974096,0.83221495,0.834571,0.8332221,0.7920558,0.82469743,0.8166725,0.8249928,0.8354323,0.81776506,0.8142724,0.82378066,0.8247802,0.8133071,0.827461,0.8365642,0.61807823,0.81065726,0.8126263,0.8165015,0.78285205,0.8374322,0.6261779,0.8261481,0.81553644,0.83754236,0.78870755,0.8380361,0.81937104
Shao-Yong_Guo,0.9782822,0.9595998,0.96650016,0.9553416,0.94649786,0.99158335,0.9935905,0.9748595,0.98686045,0.96985465,0.9827207,0.9854762,0.93213737,0.8991507,0.834832,0.98286086,0.9753471,0.98920316,0.97505134,0.0,0.9461781,0.93924946,0.97500634,0.9666066,0.92440766,0.931452,0.9294706,0.91599876,0.82980126,0.96987736,0.99063057,0.98749477,0.97566736,0.98330444,0.958294,0.97577673,0.9832024,0.9711623,0.9864051,0.95818627,0.795899,0.93647563,0.98817414,0.92709565,0.9784907,0.9839983,0.95181215,0.97037315,0.9776195,0.0,0.9775805,0.0,0.82596844,0.9999999,0.8914714,0.9860972,0.95509905,0.9826419,0.9527535,0.9788422,0.9700788,0.8795036,0.9898498,0.84359616,0.97732764,0.9751407,0.98782575,0.939887,0.9811177,0.8025696,0.9858034,0.9730079,0.9456232,0.97267973,0.9901774,0.97483313,0.97354543,0.8903024,0.9776186,0.9290182,0.9778605,0.95198834,0.97194046,0.98766255,0.9002554,0.9720469,0.934004,0.8912029,0.9832335,0.98786455,0.0,0.9754343,0.98955864,0.0,0.5735138,0.9607277,0.9855201,0.94868624,0.9893147,0.97157973,0.9962116,0.9553838,0.97530377,0.92346907,0.98288167,0.9524658,0.9539216,0.9805698,0.9800981,0.9893282,0.93990797,0.99734837,0.9855187,0.6982107,0.95463043,0.9509589,0.97015566,0.88208705,0.97384906,0.7459771,0.9703794,0.97971314,0.9857057,0.89620113,0.9901137,0.9104743
Yidong_Cui,0.88522,0.8834382,0.90003335,0.8560072,0.89291143,0.8823377,0.885268,0.90740466,0.90008295,0.90039307,0.8976234,0.8828929,0.86003655,0.8274418,0.7812838,0.8929037,0.9114885,0.87900925,0.89017624,0.0,0.8901884,0.9070397,0.8623044,0.8812331,0.8187,0.88095117,0.86314315,0.84451914,0.7738012,0.90027916,0.89550674,0.8880925,0.90092,0.89922273,0.89215726,0.90324205,0.90238565,0.90922904,0.8786059,0.89545727,0.7522862,0.8692552,0.8845785,0.85524565,0.86986554,0.8800345,0.87571126,0.91245186,0.88887084,0.0,0.87638783,0.0,0.81134707,0.8914714,1.0,0.88934785,0.9049773,0.866927,0.8894125,0.90098697,0.8801848,0.8177108,0.89307433,0.8417442,0.9075433,0.87485504,0.9016572,0.8937556,0.9052056,0.7512047,0.8894636,0.91018355,0.8591407,0.86105657,0.8988509,0.896869,0.89340895,0.83499324,0.9000821,0.86363435,0.8655519,0.9004012,0.8848896,0.88338387,0.8476782,0.91203225,0.85275525,0.832493,0.91029155,0.8714619,0.0,0.91082674,0.8870719,0.0,0.5090672,0.9184876,0.874833,0.8879287,0.892972,0.8994848,0.8968898,0.8471411,0.88835007,0.8698722,0.8872357,0.89681846,0.8917099,0.8866779,0.8828333,0.89184994,0.8755882,0.8947956,0.9044761,0.645741,0.8854396,0.88898647,0.87850493,0.8256719,0.9068019,0.64162153,0.8925509,0.8794591,0.8993077,0.8553137,0.90851146,0.893233
Yanlei_Shang,0.98517287,0.96505946,0.97557664,0.95219857,0.95871425,0.97753924,0.9854925,0.9774979,0.98770684,0.9786448,0.97894853,0.9828059,0.941591,0.90971965,0.84916884,0.97958094,0.98214924,0.9815353,0.97738206,0.0,0.9564093,0.94589335,0.9719652,0.96707654,0.91730404,0.9446007,0.9421108,0.92130965,0.8364607,0.96876824,0.9809014,0.98396844,0.97775704,0.98474294,0.9669628,0.9794886,0.9871397,0.9804976,0.9841955,0.9636173,0.8032906,0.94833153,0.98895484,0.9405246,0.9708151,0.9818258,0.9566742,0.9767873,0.9804388,0.0,0.97525644,0.0,0.8236998,0.9860972,0.88934785,1.0,0.9593638,0.9662816,0.96372056,0.97882444,0.96812093,0.89210814,0.9878626,0.836987,0.9826868,0.97787166,0.99019897,0.9395428,0.9848859,0.79803795,0.98254824,0.9744289,0.949652,0.9605798,0.991474,0.97635055,0.9777746,0.8985569,0.97958106,0.93433017,0.9631014,0.9587485,0.97155166,0.9880885,0.91669,0.9757637,0.9423571,0.8885383,0.9884187,0.97743404,0.0,0.9788619,0.98775566,0.0,0.55130494,0.9690218,0.98036754,0.9582237,0.99072874,0.9739329,0.9861503,0.9539307,0.9753198,0.9328685,0.98740745,0.9615385,0.9567064,0.985068,0.98636425,0.9856372,0.9493975,0.9894116,0.98651594,0.7047153,0.9642026,0.9585531,0.9728204,0.8926831,0.97758025,0.7532106,0.9687733,0.9817341,0.98404706,0.8961469,0.98840487,0.91716135
Xuejing_Kang,0.958747,0.949493,0.9674468,0.9191942,0.9550772,0.94980556,0.9549006,0.9623213,0.9607628,0.9752751,0.95505023,0.9461914,0.94106597,0.9006684,0.83608395,0.95215815,0.9721775,0.94981503,0.9496101,0.0,0.9562645,0.96806604,0.9318647,0.9560296,0.8829518,0.9635651,0.94040656,0.9077406,0.8716174,0.9693133,0.9541782,0.95827925,0.96831614,0.97383314,0.9684796,0.97562414,0.9668721,0.9711542,0.94446975,0.9618142,0.8012242,0.93008375,0.95654225,0.91200304,0.9459895,0.94763154,0.95781326,0.98198265,0.955378,0.0,0.9453761,0.0,0.854265,0.95509905,0.9049773,0.9593638,1.0,0.9348026,0.98400426,0.96487606,0.9586892,0.9038384,0.9651452,0.8529294,0.9626647,0.9468765,0.97168076,0.9520613,0.9679282,0.8144605,0.96054506,0.9672353,0.940012,0.9422821,0.969727,0.9719773,0.9726892,0.89612305,0.97497034,0.9488152,0.9228176,0.96344197,0.9499314,0.95091975,0.9382833,0.97360206,0.91461605,0.88177633,0.9708392,0.9458657,0.0,0.9640956,0.9542052,0.0,0.53520596,0.9576293,0.95744,0.96103805,0.96750975,0.96423775,0.96052057,0.91089493,0.9561183,0.9470481,0.9571795,0.95593107,0.9573677,0.95599383,0.9480563,0.95954496,0.9641535,0.9626284,0.96911013,0.72313917,0.9686971,0.95188665,0.94860744,0.86170846,0.9632437,0.71866107,0.9577935,0.95662475,0.9684116,0.9098398,0.97398186,0.9412626
Sujie_Shao,0.95247763,0.93757313,0.93200654,0.9471901,0.9108951,0.97424275,0.97472465,0.9539645,0.96707356,0.94023776,0.9571085,0.96474075,0.89120406,0.8733606,0.79288155,0.96343845,0.94552034,0.977121,0.9476706,0.0,0.91194206,0.9163781,0.9523826,0.9461729,0.8867047,0.9008851,0.907135,0.8863439,0.8163369,0.946277,0.973903,0.9678989,0.9447902,0.95680976,0.9231999,0.9488036,0.9610326,0.9477519,0.959946,0.9286989,0.7610345,0.9172439,0.9641516,0.8871349,0.9631243,0.9679073,0.92461264,0.9413032,0.9574915,0.0,0.95181185,0.0,0.8027631,0.9826419,0.866927,0.9662816,0.9348026,0.99999994,0.9241147,0.9488579,0.95490783,0.8572966,0.9685974,0.8224187,0.9510884,0.9509783,0.9630178,0.93166286,0.9526274,0.7913715,0.9634569,0.94679576,0.9291614,0.95216674,0.9665192,0.9546184,0.95150983,0.8627706,0.95945877,0.89241606,0.9549589,0.9220077,0.94026387,0.96847594,0.8648508,0.94950485,0.89793646,0.8631186,0.95545626,0.97460383,0.0,0.95273364,0.9650894,0.0,0.5426077,0.93127406,0.96196723,0.9140923,0.9663256,0.93956566,0.97820455,0.9345308,0.94733584,0.887346,0.95825934,0.91846806,0.91688347,0.95128095,0.9615693,0.9724003,0.90577626,0.97814673,0.9646367,0.66848373,0.920322,0.9202601,0.9458404,0.8455377,0.9518643,0.72365475,0.9532424,0.95629114,0.96396375,0.87801695,0.97380066,0.88489497
Anlong_Ming,0.968914,0.9591439,0.9761645,0.91141814,0.9648263,0.9435522,0.955554,0.9653248,0.9590238,0.9825053,0.95210683,0.9452999,0.9563879,0.902031,0.8542225,0.9510903,0.9784578,0.9469454,0.9548897,0.0,0.96337944,0.9629577,0.9363265,0.963977,0.89518297,0.9774495,0.9577029,0.92808586,0.86241454,0.9730916,0.9537613,0.95777464,0.9737903,0.9810428,0.97852886,0.9798272,0.9709372,0.97255254,0.9502196,0.96913874,0.7984135,0.9345066,0.9643837,0.932729,0.9408654,0.94562966,0.9690015,0.98571,0.9530443,0.0,0.9508352,0.0,0.83201516,0.9527535,0.8894125,0.96372056,0.98400426,0.9241147,1.0,0.969328,0.95428836,0.9286215,0.9674439,0.84026384,0.9649359,0.9551055,0.9737392,0.9340503,0.9751584,0.8230871,0.9583347,0.9670046,0.9437333,0.9431456,0.97251743,0.9682634,0.97892624,0.9175249,0.97162503,0.94724685,0.9238554,0.96809524,0.9584837,0.9521871,0.96785057,0.97281665,0.9272803,0.88157636,0.97633356,0.9428622,0.0,0.9680755,0.9579729,0.0,0.5442649,0.9605927,0.9608315,0.97003406,0.97122866,0.9728373,0.95680934,0.9214985,0.9601869,0.95195496,0.96627086,0.9700744,0.96152467,0.96508944,0.9512174,0.9573788,0.97941214,0.9614868,0.9699373,0.7371738,0.986046,0.95703685,0.9576858,0.8793458,0.9663824,0.7333951,0.9531742,0.9620194,0.96517104,0.9078051,0.9719321,0.9342107
Bai_Wang_0001,0.9793564,0.9589154,0.98590714,0.93510026,0.97467506,0.96583885,0.9751138,0.9777553,0.98068434,0.98136395,0.9759306,0.97763824,0.95641434,0.88586056,0.85102713,0.97807586,0.988919,0.9643591,0.98318183,0.0,0.98132986,0.952451,0.9613681,0.9649297,0.918754,0.9509473,0.9424294,0.92829263,0.8317373,0.97760546,0.9722952,0.97757447,0.99824435,0.9844839,0.9806387,0.99067485,0.9869728,0.9826491,0.97994006,0.9678671,0.7966399,0.9381243,0.98557085,0.95288646,0.9603208,0.96595424,0.9561697,0.98442626,0.98086774,0.0,0.973948,0.0,0.8273407,0.9788422,0.90098697,0.97882444,0.96487606,0.9488579,0.969328,1.0000002,0.9582764,0.88572925,0.98608476,0.84783393,0.98075,0.9739167,0.9885437,0.93358415,0.9873275,0.7883432,0.9824049,0.98552215,0.93086535,0.96066946,0.9887957,0.97712755,0.9736209,0.88858885,0.9731502,0.9427987,0.9558304,0.96418846,0.9796021,0.9782105,0.93075216,0.9799408,0.9519957,0.8837326,0.99181676,0.9629335,0.0,0.9790991,0.98228616,0.0,0.58712393,0.9801398,0.97770864,0.9815471,0.987006,0.9749545,0.98198795,0.9491086,0.9868914,0.9355638,0.9839106,0.97314715,0.9795442,0.9837441,0.9751412,0.97193575,0.97194004,0.9824909,0.98421186,0.69916856,0.97266144,0.98377347,0.97234637,0.88347167,0.9775283,0.76571465,0.97280806,0.97600114,0.97849995,0.88815325,0.98684555,0.9289616
